
[Name]
SS304 At Air Outlet Flange

[Spatial Fields]
x, y, z

[Data]
x [ in ], y [ in ], z [ in ], Temperature [ F ]
1.20625010e+001, 7.29385681e+001, -7.00000000e+001, 3.95715942e+002
1.20000000e+001, 7.29385681e+001, -7.00000000e+001, 3.97079529e+002
1.19837942e+001, 7.29385681e+001, -7.00000000e+001, 3.97427673e+002
1.20625010e+001, 7.26260681e+001, -7.00000000e+001, 3.86889099e+002
1.20000000e+001, 7.26260681e+001, -7.00000000e+001, 3.88078796e+002
1.19837942e+001, 7.26260681e+001, -7.00000000e+001, 3.88384216e+002
1.21250000e+001, 7.23135681e+001, -7.00000000e+001, 3.80151276e+002
1.21250000e+001, 7.20010681e+001, -7.00000000e+001, 3.77580994e+002
1.24374990e+001, 7.23135681e+001, -7.00000000e+001, 3.74524902e+002
1.24374990e+001, 7.20010681e+001, -7.00000000e+001, 3.72152374e+002
1.21250000e+001, 7.32510681e+001, -7.00000000e+001, 4.06394928e+002
1.24374990e+001, 7.32510681e+001, -7.00000000e+001, 3.97100830e+002
1.21250000e+001, 7.29385681e+001, -7.00000000e+001, 3.94322876e+002
1.24374990e+001, 7.29385681e+001, -7.00000000e+001, 3.86979675e+002
1.21250000e+001, 7.26260681e+001, -7.00000000e+001, 3.85683289e+002
1.24374990e+001, 7.26260681e+001, -7.00000000e+001, 3.79458862e+002
1.17222319e+001, 7.23135681e+001, -7.00000000e+001, 3.87020447e+002
1.17222319e+001, 7.20010681e+001, -7.00000000e+001, 3.84258636e+002
1.16250000e+001, 7.20010681e+001, -7.00000000e+001, 3.85774628e+002
1.16250000e+001, 7.23135681e+001, -7.00000000e+001, 3.88569824e+002
1.12120533e+001, 7.20010681e+001, -7.00000000e+001, 3.91672546e+002
1.12120533e+001, 7.23135681e+001, -7.00000000e+001, 3.94553101e+002
1.17222319e+001, 7.32510681e+001, -7.00000000e+001, 4.16191010e+002
1.16250000e+001, 7.32510681e+001, -7.00000000e+001, 4.18145630e+002
1.12120533e+001, 7.32510681e+001, -7.00000000e+001, 4.24808197e+002
1.17222319e+001, 7.29385681e+001, -7.00000000e+001, 4.02704956e+002
1.16250000e+001, 7.29385681e+001, -7.00000000e+001, 4.04489471e+002
1.12120533e+001, 7.29385681e+001, -7.00000000e+001, 4.10956787e+002
1.17222319e+001, 7.26260681e+001, -7.00000000e+001, 3.93106537e+002
1.16250000e+001, 7.26260681e+001, -7.00000000e+001, 3.94747162e+002
1.12120533e+001, 7.26260681e+001, -7.00000000e+001, 4.00939453e+002
1.17975063e+001, 7.23135681e+001, -7.00000000e+001, 3.85787231e+002
1.17975063e+001, 7.20010681e+001, -7.00000000e+001, 3.83054810e+002
1.18557816e+001, 7.23135681e+001, -7.00000000e+001, 3.84813995e+002
1.18557816e+001, 7.20010681e+001, -7.00000000e+001, 3.82106415e+002
1.19008970e+001, 7.23135681e+001, -7.00000000e+001, 3.84050446e+002
1.19008970e+001, 7.20010681e+001, -7.00000000e+001, 3.81363312e+002
1.19358234e+001, 7.23135681e+001, -7.00000000e+001, 3.83453735e+002
1.19358234e+001, 7.20010681e+001, -7.00000000e+001, 3.80783173e+002
1.19628620e+001, 7.23135681e+001, -7.00000000e+001, 3.82988556e+002
1.19628620e+001, 7.20010681e+001, -7.00000000e+001, 3.80331360e+002
1.17975063e+001, 7.32510681e+001, -7.00000000e+001, 4.14570526e+002
1.17975063e+001, 7.29385681e+001, -7.00000000e+001, 4.01255707e+002
1.17975063e+001, 7.26260681e+001, -7.00000000e+001, 3.91791199e+002
1.18557816e+001, 7.32510681e+001, -7.00000000e+001, 4.13249512e+002
1.18557816e+001, 7.29385681e+001, -7.00000000e+001, 4.00094177e+002
1.18557816e+001, 7.26260681e+001, -7.00000000e+001, 3.90747437e+002
1.19008970e+001, 7.32510681e+001, -7.00000000e+001, 4.12186432e+002
1.19008970e+001, 7.29385681e+001, -7.00000000e+001, 3.99171967e+002
1.19008970e+001, 7.26260681e+001, -7.00000000e+001, 3.89925110e+002
1.19358234e+001, 7.32510681e+001, -7.00000000e+001, 4.11339111e+002
1.19358234e+001, 7.29385681e+001, -7.00000000e+001, 3.98444733e+002
1.19358234e+001, 7.26260681e+001, -7.00000000e+001, 3.89280426e+002
1.19628620e+001, 7.32510681e+001, -7.00000000e+001, 4.10668610e+002
1.19628620e+001, 7.29385681e+001, -7.00000000e+001, 3.97873932e+002
1.19628620e+001, 7.26260681e+001, -7.00000000e+001, 3.88776703e+002
-1.10870543e+001, 7.23135681e+001, -7.00000000e+001, 3.94361542e+002
-1.10870543e+001, 7.20010681e+001, -7.00000000e+001, 3.91493286e+002
-1.15000010e+001, 7.20010681e+001, -7.00000000e+001, 3.85456696e+002
-1.15000010e+001, 7.23135681e+001, -7.00000000e+001, 3.88255585e+002
-1.15983181e+001, 7.20010681e+001, -7.00000000e+001, 3.83887573e+002
-1.15983181e+001, 7.23135681e+001, -7.00000000e+001, 3.86657562e+002
-1.10870543e+001, 7.32510681e+001, -7.00000000e+001, 4.24309174e+002
-1.15000010e+001, 7.32510681e+001, -7.00000000e+001, 4.17768188e+002
-1.15983181e+001, 7.32510681e+001, -7.00000000e+001, 4.15862885e+002
-1.10870543e+001, 7.29385681e+001, -7.00000000e+001, 4.10632629e+002
-1.15000010e+001, 7.29385681e+001, -7.00000000e+001, 4.04177887e+002
-1.15983181e+001, 7.29385681e+001, -7.00000000e+001, 4.02391083e+002
-1.10870543e+001, 7.26260681e+001, -7.00000000e+001, 4.00705933e+002
-1.15000010e+001, 7.26260681e+001, -7.00000000e+001, 3.94440979e+002
-1.15983181e+001, 7.26260681e+001, -7.00000000e+001, 3.92767212e+002
-1.06741076e+001, 7.23135681e+001, -7.00000000e+001, 3.99405823e+002
-1.06741076e+001, 7.20010681e+001, -7.00000000e+001, 3.96520142e+002
-1.02611599e+001, 7.23135681e+001, -7.00000000e+001, 4.03462585e+002
-1.02611599e+001, 7.20010681e+001, -7.00000000e+001, 4.00584442e+002
-9.84821415e+000, 7.23135681e+001, -7.00000000e+001, 4.06663544e+002
-9.84821415e+000, 7.20010681e+001, -7.00000000e+001, 4.03802765e+002
-9.43526840e+000, 7.23135681e+001, -7.00000000e+001, 4.09149414e+002
-9.43526840e+000, 7.20010681e+001, -7.00000000e+001, 4.06308960e+002
-9.02232170e+000, 7.23135681e+001, -7.00000000e+001, 4.11050171e+002
-9.02232170e+000, 7.20010681e+001, -7.00000000e+001, 4.08229431e+002
-8.60937500e+000, 7.23135681e+001, -7.00000000e+001, 4.12478058e+002
-8.60937500e+000, 7.20010681e+001, -7.00000000e+001, 4.09674896e+002
-8.19642925e+000, 7.23135681e+001, -7.00000000e+001, 4.13526642e+002
-8.19642925e+000, 7.20010681e+001, -7.00000000e+001, 4.10738831e+002
-7.78348207e+000, 7.23135681e+001, -7.00000000e+001, 4.14272522e+002
-7.78348207e+000, 7.20010681e+001, -7.00000000e+001, 4.11497864e+002
-7.37053537e+000, 7.23135681e+001, -7.00000000e+001, 4.14777771e+002
-7.37053537e+000, 7.20010681e+001, -7.00000000e+001, 4.12014282e+002
-6.95758915e+000, 7.23135681e+001, -7.00000000e+001, 4.15092438e+002
-6.95758915e+000, 7.20010681e+001, -7.00000000e+001, 4.12338531e+002
-6.54464293e+000, 7.23135681e+001, -7.00000000e+001, 4.15256836e+002
-6.54464293e+000, 7.20010681e+001, -7.00000000e+001, 4.12511292e+002
-6.13169622e+000, 7.23135681e+001, -7.00000000e+001, 4.15303589e+002
-6.13169622e+000, 7.20010681e+001, -7.00000000e+001, 4.12565399e+002
-5.71875000e+000, 7.23135681e+001, -7.00000000e+001, 4.15259308e+002
-5.71875000e+000, 7.20010681e+001, -7.00000000e+001, 4.12527557e+002
-5.30580378e+000, 7.23135681e+001, -7.00000000e+001, 4.15145538e+002
-5.30580378e+000, 7.20010681e+001, -7.00000000e+001, 4.12419495e+002
-4.89285707e+000, 7.23135681e+001, -7.00000000e+001, 4.14979858e+002
-4.89285707e+000, 7.20010681e+001, -7.00000000e+001, 4.12258881e+002
-4.47991085e+000, 7.23135681e+001, -7.00000000e+001, 4.14776520e+002
-4.47991085e+000, 7.20010681e+001, -7.00000000e+001, 4.12060150e+002
-4.06696415e+000, 7.23135681e+001, -7.00000000e+001, 4.14547119e+002
-4.06696415e+000, 7.20010681e+001, -7.00000000e+001, 4.11834869e+002
-3.65401793e+000, 7.23135681e+001, -7.00000000e+001, 4.14301178e+002
-3.65401793e+000, 7.20010681e+001, -7.00000000e+001, 4.11592621e+002
-3.24107146e+000, 7.23135681e+001, -7.00000000e+001, 4.14046356e+002
-3.24107146e+000, 7.20010681e+001, -7.00000000e+001, 4.11341095e+002
-2.82812500e+000, 7.23135681e+001, -7.00000000e+001, 4.13788788e+002
-2.82812500e+000, 7.20010681e+001, -7.00000000e+001, 4.11086487e+002
-2.41517854e+000, 7.23135681e+001, -7.00000000e+001, 4.13533417e+002
-2.41517854e+000, 7.20010681e+001, -7.00000000e+001, 4.10833740e+002
-2.00223231e+000, 7.23135681e+001, -7.00000000e+001, 4.13284027e+002
-2.00223231e+000, 7.20010681e+001, -7.00000000e+001, 4.10586761e+002
-1.58928585e+000, 7.23135681e+001, -7.00000000e+001, 4.13043701e+002
-1.58928585e+000, 7.20010681e+001, -7.00000000e+001, 4.10348694e+002
-1.17633939e+000, 7.23135681e+001, -7.00000000e+001, 4.12815186e+002
-1.17633939e+000, 7.20010681e+001, -7.00000000e+001, 4.10122314e+002
-7.63392925e-001, 7.23135681e+001, -7.00000000e+001, 4.12600830e+002
-7.63392925e-001, 7.20010681e+001, -7.00000000e+001, 4.09909912e+002
-3.50446522e-001, 7.23135681e+001, -7.00000000e+001, 4.12402924e+002
-3.50446522e-001, 7.20010681e+001, -7.00000000e+001, 4.09713806e+002
6.24998994e-002, 7.23135681e+001, -7.00000000e+001, 4.12223511e+002
6.24998994e-002, 7.20010681e+001, -7.00000000e+001, 4.09535980e+002
4.75446343e-001, 7.23135681e+001, -7.00000000e+001, 4.12064362e+002
4.75446343e-001, 7.20010681e+001, -7.00000000e+001, 4.09378387e+002
8.88392806e-001, 7.23135681e+001, -7.00000000e+001, 4.11927307e+002
8.88392806e-001, 7.20010681e+001, -7.00000000e+001, 4.09242493e+002
1.30133927e+000, 7.23135681e+001, -7.00000000e+001, 4.11813782e+002
1.30133927e+000, 7.20010681e+001, -7.00000000e+001, 4.09129974e+002
1.71428561e+000, 7.23135681e+001, -7.00000000e+001, 4.11724884e+002
1.71428561e+000, 7.20010681e+001, -7.00000000e+001, 4.09041931e+002
2.12723207e+000, 7.23135681e+001, -7.00000000e+001, 4.11661713e+002
2.12723207e+000, 7.20010681e+001, -7.00000000e+001, 4.08979370e+002
2.54017830e+000, 7.23135681e+001, -7.00000000e+001, 4.11624908e+002
2.54017830e+000, 7.20010681e+001, -7.00000000e+001, 4.08942841e+002
2.95312476e+000, 7.23135681e+001, -7.00000000e+001, 4.11614746e+002
2.95312476e+000, 7.20010681e+001, -7.00000000e+001, 4.08932678e+002
3.36607146e+000, 7.23135681e+001, -7.00000000e+001, 4.11631073e+002
3.36607146e+000, 7.20010681e+001, -7.00000000e+001, 4.08948547e+002
3.77901769e+000, 7.23135681e+001, -7.00000000e+001, 4.11672821e+002
3.77901769e+000, 7.20010681e+001, -7.00000000e+001, 4.08989532e+002
4.19196415e+000, 7.23135681e+001, -7.00000000e+001, 4.11738068e+002
4.19196415e+000, 7.20010681e+001, -7.00000000e+001, 4.09053345e+002
4.60491037e+000, 7.23135681e+001, -7.00000000e+001, 4.11823486e+002
4.60491037e+000, 7.20010681e+001, -7.00000000e+001, 4.09136841e+002
5.01785707e+000, 7.23135681e+001, -7.00000000e+001, 4.11924133e+002
5.01785707e+000, 7.20010681e+001, -7.00000000e+001, 4.09234802e+002
5.43080330e+000, 7.23135681e+001, -7.00000000e+001, 4.12032776e+002
5.43080330e+000, 7.20010681e+001, -7.00000000e+001, 4.09339813e+002
5.84374952e+000, 7.23135681e+001, -7.00000000e+001, 4.12139343e+002
5.84374952e+000, 7.20010681e+001, -7.00000000e+001, 4.09441772e+002
6.25669622e+000, 7.23135681e+001, -7.00000000e+001, 4.12230042e+002
6.25669622e+000, 7.20010681e+001, -7.00000000e+001, 4.09526489e+002
6.66964245e+000, 7.23135681e+001, -7.00000000e+001, 4.12286133e+002
6.66964245e+000, 7.20010681e+001, -7.00000000e+001, 4.09575043e+002
7.08258915e+000, 7.23135681e+001, -7.00000000e+001, 4.12282715e+002
7.08258915e+000, 7.20010681e+001, -7.00000000e+001, 4.09562134e+002
7.49553585e+000, 7.23135681e+001, -7.00000000e+001, 4.12186646e+002
7.49553585e+000, 7.20010681e+001, -7.00000000e+001, 4.09454132e+002
7.90848207e+000, 7.23135681e+001, -7.00000000e+001, 4.11954407e+002
7.90848207e+000, 7.20010681e+001, -7.00000000e+001, 4.09206940e+002
8.32142830e+000, 7.23135681e+001, -7.00000000e+001, 4.11528961e+002
8.32142830e+000, 7.20010681e+001, -7.00000000e+001, 4.08763245e+002
8.73437500e+000, 7.23135681e+001, -7.00000000e+001, 4.10837311e+002
8.73437500e+000, 7.20010681e+001, -7.00000000e+001, 4.08049591e+002
9.14732170e+000, 7.23135681e+001, -7.00000000e+001, 4.09787018e+002
9.14732170e+000, 7.20010681e+001, -7.00000000e+001, 4.06973816e+002
9.56026745e+000, 7.23135681e+001, -7.00000000e+001, 4.08264313e+002
9.56026745e+000, 7.20010681e+001, -7.00000000e+001, 4.05422699e+002
9.97321415e+000, 7.23135681e+001, -7.00000000e+001, 4.06133301e+002
9.97321415e+000, 7.20010681e+001, -7.00000000e+001, 4.03262848e+002
1.03861609e+001, 7.23135681e+001, -7.00000000e+001, 4.03240143e+002
1.03861609e+001, 7.20010681e+001, -7.00000000e+001, 4.00345764e+002
1.07991076e+001, 7.23135681e+001, -7.00000000e+001, 3.99425598e+002
1.07991076e+001, 7.20010681e+001, -7.00000000e+001, 3.96521729e+002
-1.06741076e+001, 7.32510681e+001, -7.00000000e+001, 4.29175690e+002
-1.06741076e+001, 7.29385681e+001, -7.00000000e+001, 4.15658234e+002
-1.06741076e+001, 7.26260681e+001, -7.00000000e+001, 4.05764221e+002
-1.02611599e+001, 7.32510681e+001, -7.00000000e+001, 4.32832214e+002
-1.02611599e+001, 7.29385681e+001, -7.00000000e+001, 4.19542603e+002
-1.02611599e+001, 7.26260681e+001, -7.00000000e+001, 4.09769501e+002
-9.84821415e+000, 7.32510681e+001, -7.00000000e+001, 4.35586365e+002
-9.84821415e+000, 7.29385681e+001, -7.00000000e+001, 4.22525513e+002
-9.84821415e+000, 7.26260681e+001, -7.00000000e+001, 4.12895996e+002
-9.43526840e+000, 7.32510681e+001, -7.00000000e+001, 4.37651703e+002
-9.43526840e+000, 7.29385681e+001, -7.00000000e+001, 4.24796539e+002
-9.43526840e+000, 7.26260681e+001, -7.00000000e+001, 4.15305115e+002
-9.02232170e+000, 7.32510681e+001, -7.00000000e+001, 4.39183289e+002
-9.02232170e+000, 7.29385681e+001, -7.00000000e+001, 4.26504486e+002
-9.02232170e+000, 7.26260681e+001, -7.00000000e+001, 4.17135651e+002
-8.60937500e+000, 7.32510681e+001, -7.00000000e+001, 4.40297913e+002
-8.60937500e+000, 7.29385681e+001, -7.00000000e+001, 4.27766693e+002
-8.60937500e+000, 7.26260681e+001, -7.00000000e+001, 4.18502472e+002
-8.19642925e+000, 7.32510681e+001, -7.00000000e+001, 4.41084869e+002
-8.19642925e+000, 7.29385681e+001, -7.00000000e+001, 4.28675964e+002
-8.19642925e+000, 7.26260681e+001, -7.00000000e+001, 4.19499329e+002
-7.78348207e+000, 7.32510681e+001, -7.00000000e+001, 4.41613434e+002
-7.78348207e+000, 7.29385681e+001, -7.00000000e+001, 4.29305725e+002
-7.78348207e+000, 7.26260681e+001, -7.00000000e+001, 4.20201904e+002
-7.37053537e+000, 7.32510681e+001, -7.00000000e+001, 4.41938080e+002
-7.37053537e+000, 7.29385681e+001, -7.00000000e+001, 4.29714081e+002
-7.37053537e+000, 7.26260681e+001, -7.00000000e+001, 4.20670898e+002
-6.95758915e+000, 7.32510681e+001, -7.00000000e+001, 4.42101532e+002
-6.95758915e+000, 7.29385681e+001, -7.00000000e+001, 4.29947418e+002
-6.95758915e+000, 7.26260681e+001, -7.00000000e+001, 4.20955017e+002
-6.54464293e+000, 7.32510681e+001, -7.00000000e+001, 4.42138184e+002
-6.54464293e+000, 7.29385681e+001, -7.00000000e+001, 4.30043060e+002
-6.54464293e+000, 7.26260681e+001, -7.00000000e+001, 4.21093536e+002
-6.13169622e+000, 7.32510681e+001, -7.00000000e+001, 4.42075958e+002
-6.13169622e+000, 7.29385681e+001, -7.00000000e+001, 4.30031250e+002
-6.13169622e+000, 7.26260681e+001, -7.00000000e+001, 4.21118256e+002
-5.71875000e+000, 7.32510681e+001, -7.00000000e+001, 4.41938110e+002
-5.71875000e+000, 7.29385681e+001, -7.00000000e+001, 4.29936615e+002
-5.71875000e+000, 7.26260681e+001, -7.00000000e+001, 4.21054932e+002
-5.30580378e+000, 7.32510681e+001, -7.00000000e+001, 4.41743500e+002
-5.30580378e+000, 7.29385681e+001, -7.00000000e+001, 4.29779266e+002
-5.30580378e+000, 7.26260681e+001, -7.00000000e+001, 4.20924683e+002
-4.89285707e+000, 7.32510681e+001, -7.00000000e+001, 4.41507782e+002
-4.89285707e+000, 7.29385681e+001, -7.00000000e+001, 4.29575806e+002
-4.89285707e+000, 7.26260681e+001, -7.00000000e+001, 4.20744629e+002
-4.47991085e+000, 7.32510681e+001, -7.00000000e+001, 4.41243469e+002
-4.47991085e+000, 7.29385681e+001, -7.00000000e+001, 4.29339386e+002
-4.47991085e+000, 7.26260681e+001, -7.00000000e+001, 4.20528687e+002
-4.06696415e+000, 7.32510681e+001, -7.00000000e+001, 4.40960388e+002
-4.06696415e+000, 7.29385681e+001, -7.00000000e+001, 4.29080994e+002
-4.06696415e+000, 7.26260681e+001, -7.00000000e+001, 4.20288239e+002
-3.65401793e+000, 7.32510681e+001, -7.00000000e+001, 4.40667328e+002
-3.65401793e+000, 7.29385681e+001, -7.00000000e+001, 4.28809570e+002
-3.65401793e+000, 7.26260681e+001, -7.00000000e+001, 4.20032471e+002
-3.24107146e+000, 7.32510681e+001, -7.00000000e+001, 4.40371429e+002
-3.24107146e+000, 7.29385681e+001, -7.00000000e+001, 4.28532440e+002
-3.24107146e+000, 7.26260681e+001, -7.00000000e+001, 4.19769135e+002
-2.82812500e+000, 7.32510681e+001, -7.00000000e+001, 4.40078186e+002
-2.82812500e+000, 7.29385681e+001, -7.00000000e+001, 4.28255463e+002
-2.82812500e+000, 7.26260681e+001, -7.00000000e+001, 4.19504028e+002
-2.41517854e+000, 7.32510681e+001, -7.00000000e+001, 4.39791779e+002
-2.41517854e+000, 7.29385681e+001, -7.00000000e+001, 4.27983063e+002
-2.41517854e+000, 7.26260681e+001, -7.00000000e+001, 4.19242065e+002
-2.00223231e+000, 7.32510681e+001, -7.00000000e+001, 4.39514801e+002
-2.00223231e+000, 7.29385681e+001, -7.00000000e+001, 4.27718506e+002
-2.00223231e+000, 7.26260681e+001, -7.00000000e+001, 4.18986755e+002
-1.58928585e+000, 7.32510681e+001, -7.00000000e+001, 4.39249207e+002
-1.58928585e+000, 7.29385681e+001, -7.00000000e+001, 4.27464355e+002
-1.58928585e+000, 7.26260681e+001, -7.00000000e+001, 4.18741089e+002
-1.17633939e+000, 7.32510681e+001, -7.00000000e+001, 4.38997070e+002
-1.17633939e+000, 7.29385681e+001, -7.00000000e+001, 4.27222992e+002
-1.17633939e+000, 7.26260681e+001, -7.00000000e+001, 4.18507568e+002
-7.63392925e-001, 7.32510681e+001, -7.00000000e+001, 4.38760498e+002
-7.63392925e-001, 7.29385681e+001, -7.00000000e+001, 4.26996552e+002
-7.63392925e-001, 7.26260681e+001, -7.00000000e+001, 4.18288574e+002
-3.50446522e-001, 7.32510681e+001, -7.00000000e+001, 4.38541931e+002
-3.50446522e-001, 7.29385681e+001, -7.00000000e+001, 4.26787415e+002
-3.50446522e-001, 7.26260681e+001, -7.00000000e+001, 4.18086365e+002
6.24998994e-002, 7.32510681e+001, -7.00000000e+001, 4.38343719e+002
6.24998994e-002, 7.29385681e+001, -7.00000000e+001, 4.26597809e+002
6.24998994e-002, 7.26260681e+001, -7.00000000e+001, 4.17902954e+002
4.75446343e-001, 7.32510681e+001, -7.00000000e+001, 4.38167999e+002
4.75446343e-001, 7.29385681e+001, -7.00000000e+001, 4.26429718e+002
4.75446343e-001, 7.26260681e+001, -7.00000000e+001, 4.17740417e+002
8.88392806e-001, 7.32510681e+001, -7.00000000e+001, 4.38016602e+002
8.88392806e-001, 7.29385681e+001, -7.00000000e+001, 4.26284851e+002
8.88392806e-001, 7.26260681e+001, -7.00000000e+001, 4.17600372e+002
1.30133927e+000, 7.32510681e+001, -7.00000000e+001, 4.37890991e+002
1.30133927e+000, 7.29385681e+001, -7.00000000e+001, 4.26164825e+002
1.30133927e+000, 7.26260681e+001, -7.00000000e+001, 4.17484253e+002
1.71428561e+000, 7.32510681e+001, -7.00000000e+001, 4.37792542e+002
1.71428561e+000, 7.29385681e+001, -7.00000000e+001, 4.26070740e+002
1.71428561e+000, 7.26260681e+001, -7.00000000e+001, 4.17393402e+002
2.12723207e+000, 7.32510681e+001, -7.00000000e+001, 4.37722504e+002
2.12723207e+000, 7.29385681e+001, -7.00000000e+001, 4.26003937e+002
2.12723207e+000, 7.26260681e+001, -7.00000000e+001, 4.17328796e+002
2.54017830e+000, 7.32510681e+001, -7.00000000e+001, 4.37681976e+002
2.54017830e+000, 7.29385681e+001, -7.00000000e+001, 4.25965210e+002
2.54017830e+000, 7.26260681e+001, -7.00000000e+001, 4.17291351e+002
2.95312476e+000, 7.32510681e+001, -7.00000000e+001, 4.37671844e+002
2.95312476e+000, 7.29385681e+001, -7.00000000e+001, 4.25955261e+002
2.95312476e+000, 7.26260681e+001, -7.00000000e+001, 4.17281281e+002
3.36607146e+000, 7.32510681e+001, -7.00000000e+001, 4.37692902e+002
3.36607146e+000, 7.29385681e+001, -7.00000000e+001, 4.25974274e+002
3.36607146e+000, 7.26260681e+001, -7.00000000e+001, 4.17298706e+002
3.77901769e+000, 7.32510681e+001, -7.00000000e+001, 4.37744965e+002
3.77901769e+000, 7.29385681e+001, -7.00000000e+001, 4.26021790e+002
3.77901769e+000, 7.26260681e+001, -7.00000000e+001, 4.17342651e+002
4.19196415e+000, 7.32510681e+001, -7.00000000e+001, 4.37827362e+002
4.19196415e+000, 7.29385681e+001, -7.00000000e+001, 4.26096497e+002
4.19196415e+000, 7.26260681e+001, -7.00000000e+001, 4.17411591e+002
4.60491037e+000, 7.32510681e+001, -7.00000000e+001, 4.37938263e+002
4.60491037e+000, 7.29385681e+001, -7.00000000e+001, 4.26195923e+002
4.60491037e+000, 7.26260681e+001, -7.00000000e+001, 4.17502380e+002
5.01785707e+000, 7.32510681e+001, -7.00000000e+001, 4.38074493e+002
5.01785707e+000, 7.29385681e+001, -7.00000000e+001, 4.26316101e+002
5.01785707e+000, 7.26260681e+001, -7.00000000e+001, 4.17610504e+002
5.43080330e+000, 7.32510681e+001, -7.00000000e+001, 4.38231293e+002
5.43080330e+000, 7.29385681e+001, -7.00000000e+001, 4.26451019e+002
5.43080330e+000, 7.26260681e+001, -7.00000000e+001, 4.17729248e+002
5.84374952e+000, 7.32510681e+001, -7.00000000e+001, 4.38401337e+002
5.84374952e+000, 7.29385681e+001, -7.00000000e+001, 4.26592194e+002
5.84374952e+000, 7.26260681e+001, -7.00000000e+001, 4.17848999e+002
6.25669622e+000, 7.32510681e+001, -7.00000000e+001, 4.38574768e+002
6.25669622e+000, 7.29385681e+001, -7.00000000e+001, 4.26727997e+002
6.25669622e+000, 7.26260681e+001, -7.00000000e+001, 4.17956879e+002
6.66964245e+000, 7.32510681e+001, -7.00000000e+001, 4.38737915e+002
6.66964245e+000, 7.29385681e+001, -7.00000000e+001, 4.26842346e+002
6.66964245e+000, 7.26260681e+001, -7.00000000e+001, 4.18035156e+002
7.08258915e+000, 7.32510681e+001, -7.00000000e+001, 4.38872223e+002
7.08258915e+000, 7.29385681e+001, -7.00000000e+001, 4.26913727e+002
7.08258915e+000, 7.26260681e+001, -7.00000000e+001, 4.18060150e+002
7.49553585e+000, 7.32510681e+001, -7.00000000e+001, 4.38952576e+002
7.49553585e+000, 7.29385681e+001, -7.00000000e+001, 4.26913177e+002
7.49553585e+000, 7.26260681e+001, -7.00000000e+001, 4.18000275e+002
7.90848207e+000, 7.32510681e+001, -7.00000000e+001, 4.38944946e+002
7.90848207e+000, 7.29385681e+001, -7.00000000e+001, 4.26802032e+002
7.90848207e+000, 7.26260681e+001, -7.00000000e+001, 4.17813568e+002
8.32142830e+000, 7.32510681e+001, -7.00000000e+001, 4.38802795e+002
8.32142830e+000, 7.29385681e+001, -7.00000000e+001, 4.26528534e+002
8.32142830e+000, 7.26260681e+001, -7.00000000e+001, 4.17445160e+002
8.73437500e+000, 7.32510681e+001, -7.00000000e+001, 4.38462585e+002
8.73437500e+000, 7.29385681e+001, -7.00000000e+001, 4.26024200e+002
8.73437500e+000, 7.26260681e+001, -7.00000000e+001, 4.16823364e+002
9.14732170e+000, 7.32510681e+001, -7.00000000e+001, 4.37838409e+002
9.14732170e+000, 7.29385681e+001, -7.00000000e+001, 4.25198914e+002
9.14732170e+000, 7.26260681e+001, -7.00000000e+001, 4.15856354e+002
9.56026745e+000, 7.32510681e+001, -7.00000000e+001, 4.36814911e+002
9.56026745e+000, 7.29385681e+001, -7.00000000e+001, 4.23936371e+002
9.56026745e+000, 7.26260681e+001, -7.00000000e+001, 4.14428680e+002
9.97321415e+000, 7.32510681e+001, -7.00000000e+001, 4.35239441e+002
9.97321415e+000, 7.29385681e+001, -7.00000000e+001, 4.22088257e+002
9.97321415e+000, 7.26260681e+001, -7.00000000e+001, 4.12398895e+002
1.03861609e+001, 7.32510681e+001, -7.00000000e+001, 4.32909546e+002
1.03861609e+001, 7.29385681e+001, -7.00000000e+001, 4.19468842e+002
1.03861609e+001, 7.26260681e+001, -7.00000000e+001, 4.09599548e+002
1.07991076e+001, 7.32510681e+001, -7.00000000e+001, 4.29555206e+002
1.07991076e+001, 7.29385681e+001, -7.00000000e+001, 4.15849426e+002
1.07991076e+001, 7.26260681e+001, -7.00000000e+001, 4.05842773e+002
-1.19803362e+001, 7.23135681e+001, -7.00000000e+001, 3.80003479e+002
-1.19803362e+001, 7.20010681e+001, -7.00000000e+001, 3.77393341e+002
-1.20000000e+001, 7.20010681e+001, -7.00000000e+001, 3.77045990e+002
-1.20000000e+001, 7.23135681e+001, -7.00000000e+001, 3.79645905e+002
-1.20625010e+001, 7.20010681e+001, -7.00000000e+001, 3.75936371e+002
-1.20625010e+001, 7.23135681e+001, -7.00000000e+001, 3.78502502e+002
-1.19803362e+001, 7.32510681e+001, -7.00000000e+001, 4.07020264e+002
-1.20000000e+001, 7.32510681e+001, -7.00000000e+001, 4.06500122e+002
-1.20625010e+001, 7.32510681e+001, -7.00000000e+001, 4.04806030e+002
-1.19803362e+001, 7.29385681e+001, -7.00000000e+001, 3.94544434e+002
-1.20000000e+001, 7.29385681e+001, -7.00000000e+001, 3.94104523e+002
-1.20625010e+001, 7.29385681e+001, -7.00000000e+001, 3.92686188e+002
-1.19803362e+001, 7.26260681e+001, -7.00000000e+001, 3.85663574e+002
-1.20000000e+001, 7.26260681e+001, -7.00000000e+001, 3.85276123e+002
-1.20625010e+001, 7.26260681e+001, -7.00000000e+001, 3.84033752e+002
-1.19568224e+001, 7.23135681e+001, -7.00000000e+001, 3.80429565e+002
-1.19568224e+001, 7.20010681e+001, -7.00000000e+001, 3.77807404e+002
